@relation 'letter_test_30pct.txt_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A17-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R11,16'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25}

@data
-0.02405,-0.016591,-0.070593,0.031458,-0.104219,0.009714,0.009242,0.024809,0.029193,-0.057441,-0.071633,0.0001,0.052623,0.034861,24
-0.015366,-0.013202,-0.014589,0.00315,-0.001086,0.01864,0.016014,-0.017326,0.018469,0.018403,0.006449,0.068296,-0.007328,-0.027433,5
0.015847,0.043672,-0.023783,0.020149,-0.012944,0.006909,0.002067,0.020363,-0.055038,-0.004552,-0.012988,0.005552,-0.036605,-0.045925,2
-0.02358,-0.001531,-0.043905,-0.020902,-0.071674,0.03469,0.003357,0.04924,0.006653,-0.057309,-0.052217,0.007745,0.035845,0.055565,24
-0.046136,-0.061549,0.012612,-0.005501,0.020499,-0.005195,0.048231,-0.083073,-0.036905,-0.022612,0.044544,0.002517,-0.073624,0.117719,15
0.030503,0.075884,-0.046488,0.081376,-0.001914,-0.08796,-0.029764,-0.002679,0.054702,-0.039192,-0.020628,0.013346,0.05451,0.036298,20
-0.007523,0.016605,-0.050473,-0.001022,-0.026136,-0.001456,0.014527,-0.01241,0.016572,-0.011264,0.03455,0.01935,-0.008006,-0.008555,7
-0.04248,-0.040082,-0.004311,-0.034468,-0.072265,-0.043098,0.035646,0.011167,0.017176,-0.006076,-0.030388,-0.019753,0.001666,-0.052749,0
-0.009464,0.026397,-0.067182,0.023953,0.014061,0.019842,0.020211,-0.053712,-0.012635,-0.009763,0.011438,0.031284,0.009573,0.005009,25
0.020045,0.027643,0.015304,-0.024482,-0.026279,0.002488,0.051979,-0.047866,0.001354,0.031437,-0.012324,0.038245,-0.002224,0.022997,9
0.000764,0.020761,-0.034625,0.026985,0.046629,0.059271,0.014895,0.010598,0.046849,0.002173,-0.024662,0.031368,-0.024872,0.019134,19
0.037772,0.030497,-0.042508,0.026604,0.008459,0.0137,-0.018205,-0.021173,0.042267,0.005079,0.00934,-0.011798,-0.022176,-0.013567,20
0.021663,-0.070344,-0.0489,0.011516,0.014596,-0.019428,0.011694,0.042417,0.013097,0.008197,0.030713,-0.007122,-0.050887,-0.026809,17
0.056104,0.018352,-0.031991,-0.030323,-0.007769,-0.001052,-0.021067,-0.006196,0.067447,-0.001704,0.036137,-0.042807,0.008087,-0.003964,12
0.033151,0.005209,-0.011622,0.020155,-0.015825,-0.014249,0.034279,-0.017065,-0.011713,-0.0099,0.019727,-0.023124,-0.011608,0.005456,6
0.019752,0.009781,0.023671,-0.000918,0.009481,-0.007451,0.007567,-0.002639,0.016442,-0.027449,0.009081,-0.004233,-0.018326,-0.00786,14
-0.036438,-0.009281,-0.02762,0.049458,0.004063,0.009737,0.043081,0.008119,0.069468,-0.016406,-0.029525,-0.005287,0.059296,-0.003905,24
0.020811,-0.045243,-0.009078,0.023419,0.009964,-0.014576,-0.01308,-0.042834,-0.023525,0.073047,-0.095253,0.019831,0.00209,0.029843,9
0.007853,0.026364,-0.072254,-0.041729,-0.023696,0.014788,-0.016791,-0.051553,0.0129,0.002189,0.041295,-0.03631,0.032123,-0.002395,10
-0.036598,-0.067067,-0.068206,-0.001518,-0.070505,0.031122,-0.029011,0.051499,-0.011743,-0.059453,-0.039984,0.006215,0.009834,0.000438,21
0.00867,-0.045098,-0.025191,0.003737,0.025345,-0.036555,0.01188,0.001473,-0.004023,-0.016568,-0.010735,-0.025677,0.048898,0.016666,11
-0.026605,0.025093,-0.062942,-0.00817,-0.034936,0.034653,0.001338,0.043026,-0.030561,-0.044688,-0.040982,0.061234,0.016403,0.088302,19
0.013686,0.000788,0.022503,-0.003107,0.030262,0.029404,0.020735,-0.013702,0.053205,0.001712,-0.005797,0.026884,-0.036464,0.004786,5
-0.019965,-0.016424,-0.002861,-0.021945,-0.004199,0.004168,-0.018201,-0.023675,-0.001829,0.024633,0.012782,0.040762,0.003715,-0.031592,7
-0.020137,-0.064407,0.012444,0.035819,0.038535,0.031202,0.034186,0.025983,0.024291,-0.035405,-0.030381,-0.023181,0.032687,-0.030345,6
0.009191,-0.053513,-0.064659,-0.009013,-0.002109,-0.016965,0.020452,0.011159,0.006129,-0.016882,0.048069,-0.002467,-0.011807,0.011308,13
0.030854,-0.038696,0.00524,0.017581,-0.00445,0.017291,0.03418,0.025702,0.014849,-0.039327,0.020407,-0.048026,0.048373,-0.035543,2
-0.028865,-0.020222,0.006006,-0.031896,0.000994,0.01126,-0.004759,-0.018019,-0.019956,-0.061299,0.021129,-0.032026,0.00439,0.000079,6
-0.029402,-0.048853,0.034063,-0.044638,-0.064866,-0.025154,0.051252,0.011342,-0.008561,-0.00836,-0.050215,0.003476,-0.004689,-0.027877,0
0.003642,-0.005819,-0.045535,0.024445,0.031904,-0.011855,-0.017763,-0.01559,-0.052917,-0.025236,-0.042669,-0.008292,0.020212,-0.011802,18
0.031541,-0.003788,0.027127,-0.026212,0.002867,-0.003353,0.03629,0.040637,0.002806,0.004855,-0.084249,-0.006578,0.011393,0.04623,8
-0.03274,-0.028568,-0.023918,-0.041988,-0.027958,-0.002057,-0.054269,-0.004843,0.027924,0.039719,-0.009982,0.068012,-0.007705,-0.032827,12
-0.000943,-0.025652,0.014092,-0.053595,-0.031847,-0.031292,0.01463,0.025696,0.030531,-0.001763,-0.024593,-0.02119,0.016888,-0.040396,0
-0.004464,-0.00672,0.035546,-0.035468,-0.009291,0.025804,0.011287,-0.017617,-0.006438,0.016308,-0.003944,0.040364,0.003806,-0.000402,17
-0.01207,0.043832,-0.024599,0.040524,0.053557,-0.015489,-0.037138,-0.018676,-0.001239,-0.000519,-0.047852,0.034652,0.000875,-0.013727,3
0.028396,0.009678,-0.01944,0.001914,0.001051,0.016064,0.020409,-0.01378,-0.027267,0.029561,0.016919,0.013487,0.000832,-0.039612,25
0.033389,0.013305,-0.016082,0.020399,-0.030637,-0.003548,0.033487,-0.011024,-0.029766,-0.006455,0.036878,-0.016571,-0.013174,-0.019624,6
-0.038494,-0.021221,-0.012931,-0.023693,-0.02241,-0.010156,-0.004413,-0.031253,-0.002698,0.014718,0.011339,0.06832,0.012901,-0.035915,17
0.032412,-0.002496,-0.045566,-0.035667,-0.023179,-0.010143,-0.058759,-0.038218,0.058182,0.013218,0.032558,-0.029551,0.00659,-0.020794,12
0.049493,0.019274,-0.033266,0.034066,-0.026872,0.002959,0.029355,-0.004847,0.004266,-0.01802,0.020078,-0.019399,-0.018891,-0.007352,2
-0.012353,-0.013804,-0.063679,-0.03007,-0.015326,-0.003282,-0.061605,-0.038282,0.036035,0.034463,0.030786,0.001679,-0.008915,-0.008362,12
0.035642,0.011461,-0.008435,-0.018734,0.01253,0.024572,-0.018445,0.021681,-0.009758,0.004595,0.010615,-0.030354,-0.033846,-0.030564,10
0.044674,0.06955,-0.021181,0.05269,0.018222,-0.06405,-0.026386,0.016095,0.049362,-0.041421,-0.005237,0.015791,0.02955,0.043203,20
-0.040272,0.030338,0.02751,0.01265,-0.020389,-0.051279,-0.034028,0.027831,0.017059,-0.047271,-0.024158,0.018098,-0.021187,-0.010071,13
0.023778,0.035378,0.00084,0.018169,-0.001162,0.027667,-0.024469,0.032585,0.022143,-0.004955,-0.006245,0.003488,-0.042142,0.010666,20
0.041903,0.011612,-0.019804,-0.018355,0.020536,0.025243,0.02533,-0.032848,0.031263,-0.019323,0.001748,-0.061714,-0.009815,0.043837,5
0.001796,0.010069,0.059821,-0.040348,-0.041251,-0.005239,-0.0142,-0.065663,0.027619,0.016648,0.001627,-0.014492,0.072923,-0.044939,0
0.038715,0.011585,0.060645,-0.024308,-0.040163,-0.016676,0.047683,0.004645,-0.017658,0.018818,-0.052096,0.08464,0.013251,0.006163,9
-0.046176,-0.010784,-0.029412,-0.002436,-0.061524,0.06696,-0.016551,0.058162,-0.017849,-0.052858,-0.045274,-0.001152,0.001626,0.033414,21
0.024757,0.005401,-0.011487,-0.056369,0.026017,0.018171,0.048615,0.030641,-0.026614,0.022199,-0.044452,0.003956,0.012659,0.078926,8
0.008239,-0.030904,0.017682,0.00638,0.036241,0.011607,-0.018811,-0.003447,-0.009467,-0.045458,-0.00915,-0.01356,-0.010907,-0.034741,18
-0.039241,-0.03132,-0.055374,-0.011989,0.019974,0.006081,-0.0497,-0.014048,0.012049,-0.005136,0.056441,0.042396,-0.038574,-0.010299,12
0.011314,-0.042515,-0.022718,-0.03725,0.017339,-0.008094,-0.010542,0.026605,0.007291,-0.010152,0.014805,-0.005828,0.004667,0.004447,10
-0.01421,-0.039151,-0.029576,0.030887,-0.026781,-0.027129,-0.028923,-0.04756,-0.009599,0.011657,-0.077997,-0.017621,-0.013738,-0.010353,23
-0.083088,0.061007,-0.039578,-0.011858,0.039362,-0.071723,0.071911,0.048472,-0.000609,0.067931,-0.035807,-0.063035,-0.03122,0.011059,11
0.009816,-0.018295,0.005175,0.006307,0.010348,-0.005334,0.047074,0.00569,0.04606,-0.007916,0.006432,0.035336,-0.034111,-0.001132,15
-0.015989,-0.013701,-0.007182,-0.014499,0.043753,-0.000191,0.019715,0.019541,-0.040716,-0.052454,-0.034086,0.006346,0.030642,0.015856,18
-0.005161,0.009378,-0.043967,0.033332,0.025897,0.04408,0.004773,-0.006339,0.04579,-0.019832,-0.030353,0.031656,-0.0254,0.021447,19
-0.015325,0.035177,-0.009593,-0.005348,0.049113,-0.009538,-0.015459,0.014044,0.012901,-0.020722,-0.015707,0.023976,-0.004709,0.013604,3
-0.017126,-0.007671,-0.006908,-0.011912,-0.044621,0.052991,0.00959,0.02966,0.001341,-0.047815,-0.010024,-0.021035,0.004998,0.042318,21
0.011294,-0.013087,-0.004576,0.018262,0.053816,-0.028356,0.001449,0.017685,-0.001769,-0.049757,0.009621,-0.025246,0.027208,-0.035596,1
0.009074,0.024103,0.015034,-0.009211,0.012145,0.007198,-0.020332,0.0084,-0.012682,-0.030368,0.004185,-0.021321,0.002302,-0.034199,6
0.016353,0.025087,-0.002538,-0.001111,0.009813,0.037002,0.017076,-0.037191,0.041146,-0.041476,0.001119,-0.040846,-0.007329,0.00649,5
0.008523,-0.011668,-0.025666,0.004499,0.026553,0.002376,-0.001974,0.028613,-0.035594,-0.056067,-0.035651,-0.009877,0.0455,-0.029136,18
-0.017476,0.010821,0.029996,0.023716,-0.007201,-0.061989,-0.053366,-0.015971,0.003852,-0.022045,-0.037641,0.018389,-0.06538,0.010483,13
-0.048852,0.039451,-0.034416,-0.004466,0.041399,-0.073187,0.040126,0.036061,-0.007355,0.080478,-0.056052,-0.072466,-0.068528,0.000359,11
0.025502,0.011632,0.032601,-0.026865,0.007444,0.009798,0.033637,0.041703,0.009666,0.000629,-0.06065,-0.011899,0.007125,0.038123,8
0.009512,-0.015856,-0.002169,0.027385,0.023217,-0.027571,0.020868,-0.045732,-0.017548,0.00756,-0.002807,0.009152,-0.022918,0.052791,16
-0.060852,0.015787,0.010418,-0.014222,0.022928,-0.01533,0.028149,-0.039441,-0.02251,-0.052262,0.053165,-0.017361,0.012483,0.014426,7
-0.022068,-0.041578,-0.016219,-0.05628,-0.008337,-0.015078,0.003711,-0.010867,0.015173,0.024874,0.072604,0.041983,-0.032609,0.02615,12
0.050365,0.007919,0.025876,-0.033475,0.000087,0.017778,0.002334,-0.022686,0.008455,0.023288,-0.016751,0.03204,-0.029619,0.00248,9
0.029839,-0.113031,0.00271,0.062674,0.047581,-0.014271,0.015687,-0.08917,-0.003614,0.005811,-0.074794,-0.030179,-0.01058,0.011139,25
0.011402,-0.040749,-0.050304,-0.019258,0.004591,0.007185,0.01796,0.037067,-0.018123,-0.022149,0.027493,-0.001087,-0.018855,0.011953,11
0.020082,0.011118,0.036612,-0.017692,-0.002944,-0.027628,-0.055353,-0.007002,0.075553,-0.031119,0.0012,-0.0417,-0.00242,-0.013163,12
0.020455,-0.009233,-0.022352,0.002328,-0.009171,0.015512,0.015953,0.007233,-0.002144,-0.010429,0.000792,0.016465,-0.009589,-0.037738,18
-0.042838,0.011116,0.0442,0.000216,0.008868,0.054233,-0.029339,-0.053258,0.008004,0.032263,-0.015868,-0.033712,0.054576,-0.058738,17
-0.012032,-0.016473,0.036066,0.034533,0.020404,0.031957,0.004347,0.030231,0.020674,0.0181,-0.039916,0.01103,0.012508,-0.057002,14
-0.028274,-0.048798,-0.05014,0.003817,-0.050246,0.028654,0.034283,0.035975,0.007609,-0.011253,0.03733,0.00898,-0.078832,0.031701,22
0.00959,0.010462,-0.004089,-0.012246,0.011496,-0.009437,0.005666,-0.000228,0.007785,0.003087,0.000053,0.048369,-0.010646,-0.012217,3
0.012659,0.012492,-0.032785,-0.059819,-0.00934,-0.015005,0.008316,-0.006348,-0.012356,0.032027,-0.016236,-0.015343,0.026694,-0.039685,11
-0.00932,-0.051026,-0.044691,-0.006773,-0.04533,-0.020659,-0.047181,0.016842,0.049396,0.026951,-0.048637,0.007146,-0.022183,-0.003697,22
-0.002648,0.018901,-0.030941,0.026811,-0.014889,0.054639,-0.037861,0.004667,-0.003496,-0.023656,-0.028613,0.016772,-0.048432,0.037056,19
-0.003532,-0.029922,-0.01428,-0.030156,-0.01238,-0.014999,-0.005093,-0.013429,-0.007058,0.01074,0.020754,0.045478,0.021602,-0.030032,1
-0.01081,-0.011818,-0.036865,0.011069,-0.061643,0.04804,-0.036572,-0.009286,0.010301,-0.036448,-0.035885,-0.020002,-0.026325,0.01903,21
-0.000109,0.014563,-0.047711,0.01063,-0.056391,0.020167,-0.005737,-0.040298,0.065722,0.022855,0.000333,-0.021817,0.031702,-0.010279,13
-0.005018,-0.00617,-0.006812,0.000955,-0.013755,-0.017082,-0.042146,-0.007679,-0.029393,-0.047926,-0.054377,-0.000128,0.038237,0.009627,16
-0.025482,0.000948,-0.03136,-0.007382,-0.015652,0.00387,-0.022065,0.01405,0.013537,-0.014085,-0.010273,0.021563,-0.026932,-0.004299,13
-0.021688,-0.026867,-0.024426,0.020812,0.030529,0.030422,0.012762,-0.000931,0.017261,0.017638,-0.016289,0.00458,0.066879,-0.053985,3
-0.021492,0.025601,-0.039647,-0.021134,-0.00346,0.02302,0.006157,0.007644,-0.015251,-0.026517,-0.020248,0.017008,0.022038,0.002793,8
-0.070525,-0.01784,-0.015469,0.00787,0.003675,0.02964,0.006318,0.001424,-0.022266,-0.085363,0.004626,0.017171,0.015458,-0.030228,25
-0.000728,-0.015078,0.012305,0.018778,0.004066,-0.016773,0.020942,-0.066403,-0.025277,0.008884,-0.002197,-0.018603,-0.021757,0.039873,16
0.010908,0.037222,-0.015752,0.030947,-0.031146,0.009724,0.014277,-0.039308,-0.036018,-0.002388,0.0133,-0.012239,0.005901,-0.023347,6
-0.050064,-0.015971,0.005737,-0.014809,-0.034446,0.001983,0.008491,0.008167,0.022336,0.017963,-0.010628,0.099867,-0.0477,-0.049384,13
-0.041862,0.004612,-0.000377,0.006014,0.023323,-0.035321,0.00169,0.001642,0.013337,-0.020962,-0.012401,0.019536,0.010913,0.009411,14
-0.035833,-0.030307,0.008295,-0.030486,-0.059666,-0.035504,0.038449,0.015436,0.019702,0.003621,-0.025825,-0.019598,0.007953,-0.045778,0
-0.00509,-0.026561,-0.006466,-0.037709,-0.022968,-0.046068,0.04569,0.019968,0.033196,0.00451,0.002433,-0.051203,0.001818,-0.027333,0
0.026487,-0.028012,-0.046301,0.006469,-0.044562,0.008247,-0.016035,0.014623,0.02664,-0.031672,-0.04972,0.015778,0.014198,0.036199,21
0.059026,0.012256,-0.050083,0.004953,0.061161,0.009518,-0.017617,0.015664,-0.043103,-0.004081,-0.045241,0.043417,0.021221,-0.031116,25
-0.004211,-0.003297,0.011928,-0.044594,0.009313,0.019001,-0.024601,-0.024637,0.012438,-0.012277,0.004521,-0.003831,0.008402,-0.012884,17
0.033931,0.026041,-0.010302,0.027956,-0.028527,-0.023588,0.026707,0.013661,-0.073208,-0.005201,-0.007685,0.017894,-0.02772,-0.04158,6
-0.011684,0.001172,-0.007273,0.018917,-0.003656,0.050643,-0.006041,-0.016279,0.062169,-0.029351,0.001112,-0.014049,-0.021602,0.014749,21
0.018941,0.003063,-0.060338,0.011731,-0.020625,0.04932,-0.028524,0.030863,0.005038,-0.026684,-0.028954,0.012575,-0.023229,0.019272,24
0.023997,0.032296,0.020213,-0.033464,-0.020941,0.00211,0.050265,-0.055714,0.000888,0.017331,-0.00316,0.017374,0.00835,0.010086,9
0.06687,0.035318,0.047742,0.003023,-0.080356,-0.059333,0.034756,-0.034944,-0.005091,-0.012634,-0.011268,0.052867,0.027799,-0.025745,9
-0.035518,0.025628,0.036667,0.023546,-0.030369,-0.046863,-0.000489,0.011088,0.010867,-0.045738,-0.001592,0.026001,-0.035806,0.010066,13
-0.011198,-0.056014,-0.026024,-0.055312,0.031976,-0.004255,0.010493,-0.023661,-0.018303,-0.031655,-0.010926,0.04719,0.018329,0.026073,8
0.00006,-0.079545,-0.042537,0.021678,0.041051,-0.026284,0.016359,0.028084,-0.004611,-0.015963,0.065091,0.017852,-0.000655,0.001905,1
-0.009619,0.017151,-0.018833,0.031931,0.036174,0.065079,0.007496,-0.002794,0.038485,-0.012306,-0.02823,0.035952,-0.032842,0.022606,19
-0.021456,-0.001396,0.018166,-0.008048,0.043664,0.000614,0.020998,0.000824,0.009078,-0.049904,0.015092,-0.016386,-0.007765,-0.003655,1
-0.024546,0.023103,0.030556,0.005226,0.03297,-0.006386,0.020211,-0.011037,-0.027905,-0.022917,0.017425,-0.005608,-0.001364,0.026994,17
0.034688,0.024299,0.004728,-0.029989,-0.035698,-0.002821,0.034374,-0.031508,0.002463,0.018146,-0.016695,0.059443,0.000335,0.003904,9
-0.011397,-0.014314,0.035061,0.02228,0.030562,-0.000909,0.039156,0.017726,0.043839,-0.05382,-0.009149,0.006663,-0.033172,-0.012359,15
0.016882,0.005288,-0.011176,0.003662,-0.020992,0.061475,-0.004079,0.054524,0.030115,-0.023448,-0.02745,-0.016353,-0.013124,0.043925,24
-0.011892,-0.025526,0.017816,-0.039183,0.036191,0.002964,0.005056,-0.045497,-0.00465,-0.038249,0.025936,-0.08522,0.03205,-0.01718,10
0.000694,-0.011084,0.006686,-0.031599,0.008733,-0.000485,-0.00307,-0.015956,0.021357,0.005122,-0.00446,0.018628,-0.007871,-0.011561,17
0.034199,-0.02696,-0.043044,-0.024978,0.028841,-0.002008,-0.022734,-0.020006,-0.018805,-0.003533,-0.02029,-0.011773,-0.004068,-0.013013,19
-0.010696,-0.00056,-0.013496,-0.005579,0.035733,-0.009587,-0.001344,-0.013645,0.034772,-0.016364,0.001232,0.033123,0.005119,-0.000593,3
0.006049,0.006037,-0.015692,0.027403,-0.039809,0.041056,-0.004076,0.035067,0.044343,-0.046392,-0.027342,-0.031772,0.010518,0.049617,24
0.018437,-0.023081,-0.027969,0.019096,-0.032877,-0.013347,0.044006,-0.039624,0.019034,0.011948,0.006983,-0.045069,0.08022,-0.038237,11
0.026446,-0.033107,0.011579,0.016322,0.01589,0.008454,0.017102,0.003614,-0.009296,0.004075,-0.016322,0.017507,0.036302,-0.055352,16
-0.031126,0.013256,-0.020743,0.00448,0.046171,-0.032083,0.014546,-0.011504,-0.031454,-0.050655,0.024247,0.01353,0.023135,0.018305,1
-0.015124,-0.020384,0.012966,0.017514,0.015895,0.001295,0.038908,-0.014451,0.052195,-0.017633,-0.008998,0.052732,-0.033342,-0.001612,15
0.014038,0.009842,0.048919,0.037616,0.014815,0.037138,0.038088,0.005299,0.003851,-0.01128,-0.008304,-0.008015,0.012325,-0.029548,2
0.009737,0.007189,-0.017323,0.031122,0.065221,-0.047875,-0.047038,-0.019263,0.007595,-0.000729,-0.050472,0.024909,-0.035534,-0.007673,3
-0.013262,0.010783,-0.021547,0.033941,0.034001,0.055627,0.018558,-0.022364,0.047246,0.011878,-0.046919,0.016474,0.018846,-0.029782,19
-0.033561,0.014553,-0.035044,0.016758,-0.018459,0.006227,0.057367,-0.04503,0.0115,-0.005015,0.009702,0.06749,-0.014889,0.020414,15
0.015841,-0.022616,0.01823,-0.071058,0.016032,-0.003465,-0.052925,-0.011009,0.041961,0.013918,-0.019039,0.024427,0.007433,-0.007761,12
-0.032142,-0.042775,-0.037436,0.003683,-0.052472,0.033252,0.009206,0.03413,0.011063,0.00775,0.001901,0.003033,-0.071584,0.017913,22
0.013075,-0.036552,0.03582,-0.039539,-0.055395,-0.043611,0.044199,-0.019033,-0.003067,-0.00079,-0.021837,0.03388,0.031224,-0.015176,0
0.01316,0.00833,-0.029357,0.015723,-0.012598,0.06012,-0.037664,0.027513,0.006679,-0.025456,-0.034044,0.014981,-0.040369,0.02776,19
-0.010817,-0.060993,0.015784,-0.003945,0.014535,-0.017689,0.0267,-0.038602,-0.008121,-0.00115,-0.00778,0.011815,-0.067446,0.102751,15
0.016064,0.008121,0.018846,-0.010009,0.000269,0.008892,-0.021246,0.014876,0.000061,-0.030033,-0.005297,-0.016314,-0.027771,-0.010564,16
0.014979,0.000771,0.006414,0.012202,-0.02556,0.020676,0.037453,-0.016716,-0.004451,0.019472,-0.007077,-0.055512,0.034175,-0.064657,11
-0.039274,0.043872,0.051984,0.02139,-0.009139,-0.032044,0.014829,-0.01399,0.03606,-0.047622,0.010421,-0.013048,-0.009052,0.024038,7
-0.041777,0.014842,0.008676,0.014513,0.008705,-0.011122,0.007401,-0.030291,-0.006835,-0.010779,0.025672,0.026364,0.002352,-0.004223,14
0.027136,0.020215,0.034316,-0.052547,-0.015465,0.035732,0.023256,-0.003872,0.007709,0.005667,-0.012389,0.023567,-0.014796,0.015198,9
-0.039025,0.04412,-0.0188,-0.045875,0.065361,-0.036033,-0.016419,0.007637,0.003632,0.033501,-0.045843,-0.025784,-0.036858,0.020831,11
-0.006808,-0.001252,-0.010348,-0.007582,0.023345,0.015441,0.006962,0.021272,-0.039546,-0.060795,-0.019701,-0.01103,0.03243,-0.007054,18
-0.020664,-0.005368,-0.030475,-0.025973,0.0291,-0.010617,-0.02387,-0.019477,-0.002498,-0.009278,-0.012862,-0.006862,-0.016754,0.000035,3
-0.046733,-0.016322,0.005283,0.030777,-0.022793,0.022733,0.042544,-0.011726,0.023934,0.008194,0.013467,0.0381,0.050441,-0.04279,15
0.009563,-0.065553,-0.043616,0.011197,-0.008681,-0.044598,0.017342,0.009216,-0.021183,-0.029893,-0.027414,-0.011124,0.03441,0.007633,11
-0.023538,0.012211,0.03271,0.020668,-0.035954,-0.011898,0.010514,-0.001673,0.004042,-0.005113,-0.002787,-0.051649,-0.025236,-0.042425,10
-0.042634,0.053006,-0.033281,-0.052336,0.032212,-0.016572,0.030481,0.048298,-0.027738,0.046339,-0.042803,-0.0315,-0.043072,-0.01221,11
-0.024073,0.023196,0.047603,0.013397,0.004493,-0.021744,-0.00156,0.026358,0.034747,-0.026338,0.003503,0.005775,-0.039282,0.010246,13
0.005549,-0.011628,-0.045859,-0.05572,-0.024349,-0.026112,-0.068725,-0.038528,0.0568,0.004635,0.012088,-0.009686,0.017005,-0.026901,12
0.064629,0.040764,0.02881,0.006954,-0.05929,-0.01314,0.044128,-0.046006,0.005128,-0.006623,0.019637,0.019925,-0.002029,-0.032049,9
-0.03022,-0.000639,-0.011423,-0.051925,-0.04698,-0.043368,0.031567,0.014865,0.029102,-0.000845,0.008883,-0.032643,0.015403,-0.046263,0
-0.062364,0.060431,0.071455,0.015518,-0.014874,-0.027262,0.031979,-0.022012,-0.006638,-0.052031,0.016622,0.009831,-0.033529,0.031391,7
0.010211,0.010652,0.02944,0.008433,0.013618,0.006859,-0.017828,-0.001741,0.006131,-0.019065,-0.018779,-0.011267,-0.022568,-0.005521,14
-0.031055,0.003285,-0.046339,0.066569,0.027743,0.041205,0.019839,-0.018296,0.02795,-0.000107,-0.050648,0.066425,-0.021787,0.023404,19
-0.011255,-0.014016,0.02133,-0.102337,0.019857,0.012668,-0.046061,-0.054808,-0.00708,0.003861,-0.007409,-0.047745,0.006533,0.012885,10
0.026007,-0.009849,-0.077156,0.019861,-0.058313,-0.026811,-0.028675,0.039958,0.051822,-0.043024,-0.057337,0.002159,0.053999,0.04039,21
-0.006989,0.000219,0.010639,-0.030732,0.003311,0.009509,0.003801,-0.012628,0.006014,-0.009683,0.013607,0.000999,-0.00239,-0.017223,17
-0.004403,0.022775,0.005935,-0.018954,0.025704,0.030163,-0.021025,-0.042194,-0.010046,0.005394,-0.015249,0.026537,0.013277,-0.032387,18
0.003912,-0.003764,-0.043559,-0.032084,0.019508,0.001196,-0.001282,0.040276,-0.023365,-0.026452,-0.017876,0.004427,0.023944,-0.000545,23
0.020139,-0.003631,0.005661,-0.022452,0.008116,-0.000756,0.001985,0.016508,0.006416,0.005025,-0.011725,0.056919,-0.014219,-0.02427,3
-0.040946,0.034477,0.069395,0.030309,-0.019953,-0.035584,-0.022592,-0.039363,-0.016538,-0.048497,-0.021123,0.022212,-0.085838,-0.006531,7
0.001899,0.013246,-0.02815,0.02559,0.001617,-0.034694,-0.049466,-0.027132,-0.029408,-0.016622,-0.041179,0.040642,-0.027971,-0.014884,14
-0.008411,0.023228,0.05661,-0.001663,0.000406,-0.022869,-0.003542,0.021767,0.026764,-0.034839,-0.006922,-0.006685,-0.029147,0.011282,13
-0.026181,0.027034,0.006091,-0.038056,-0.029968,0.107433,-0.043849,-0.010948,0.008797,-0.055668,-0.038935,-0.027402,-0.003891,0.043311,19
-0.003672,-0.031977,-0.003223,-0.013714,-0.005392,-0.025154,0.009721,-0.0482,-0.031886,0.003503,-0.017215,0.02431,0.002074,0.008003,25
0.008435,-0.107251,0.027135,0.057575,0.047168,-0.002146,0.01189,-0.12222,-0.026051,0.08341,-0.139432,-0.007973,-0.011832,0.049107,9
0.009263,-0.018278,0.017397,0.021959,0.010377,0.007053,0.037911,0.00631,-0.003637,0.013763,0.002077,0.023153,0.068765,-0.040758,16
-0.000675,-0.042259,0.006227,-0.021949,-0.011905,-0.010013,-0.006278,-0.003871,-0.012206,0.007898,0.020002,-0.00389,-0.007158,0.02164,6
0.003756,0.020951,-0.021513,0.022057,-0.016311,-0.015734,-0.014924,0.00925,-0.061728,-0.020239,-0.033422,0.017734,0.009579,-0.040976,6
0.001361,-0.000383,0.028204,-0.042863,0.031165,0.020877,-0.00814,0.025619,0.031952,-0.027325,-0.009271,-0.014355,0.00062,-0.009004,17
0.090389,0.041651,0.027053,0.022736,-0.062415,-0.0715,0.000695,-0.077234,0.004527,-0.01173,0.006226,0.004662,0.00523,0.009364,9
-0.023387,-0.044903,-0.02378,-0.094964,0.013488,-0.015381,-0.02834,-0.020608,0.015693,0.000237,0.058486,0.042249,-0.0133,0.029351,12
-0.00327,0.011969,0.005487,-0.030537,0.038711,0.001492,-0.002514,0.000381,0.014099,-0.011815,0.012588,-0.018868,0.004493,0.012586,17
0.053751,0.020405,-0.027679,0.052106,-0.036031,-0.001529,0.028756,-0.018533,-0.015857,0.004079,0.016591,0.024521,-0.027352,-0.043493,2
0.017676,0.004722,0.005462,-0.015674,0.01237,-0.004335,0.004229,0.009557,0.022947,-0.007794,0.006607,0.037937,-0.013726,-0.024416,3
0.028901,-0.016273,0.017543,-0.012766,0.022833,0.028242,-0.012412,0.023878,0.024146,-0.006783,-0.01904,-0.037365,-0.009784,-0.020372,23
