@relation Bank_training_70pct.txt-weka.filters.unsupervised.attribute.RandomProjection-N11-R1-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute y {0,1}

@data
3.074836,-6.668717,22.614282,-1.757637,16.84886,0.750577,8.772885,22.560522,-15.609881,-3.987386,-13.022959,1
0.848591,-9.867588,27.218815,1.272904,26.607835,-4.192649,6.291024,26.730677,-18.870605,-3.160736,-18.697921,1
2.671151,-11.414893,12.99898,3.928919,11.795437,-9.03119,-11.932546,16.361298,2.35541,-7.285296,-7.520473,0
2.9791,2.566299,9.80715,-4.777036,17.480868,1.004776,5.14595,9.1644,-13.77535,-2.783481,-6.576312,0
-4.388263,-5.405492,8.800223,2.450163,19.34199,-5.489671,-5.399593,9.471691,-5.333049,2.229156,-9.446219,0
1.968493,-3.532297,10.118778,-3.189679,24.389114,-7.618881,-8.31227,7.133124,-7.128283,0.394105,-7.431081,0
-2.681491,-1.125266,3.093825,0.66628,10.386998,-0.554425,-2.515786,2.31382,-5.689309,-1.771893,-5.427659,0
2.65951,-13.057033,6.198003,6.526654,9.710914,-8.760611,-15.684158,7.908316,5.671939,-5.327434,-7.094995,1
4.401853,-3.304945,17.566103,-5.353668,17.847266,7.58033,13.801941,19.081934,-21.991502,-3.930897,-12.229645,1
3.609162,-6.598747,9.368743,-0.584763,17.666411,-5.122712,-5.070981,7.053007,-8.760009,2.026583,-7.278177,0
-2.558002,-1.261297,5.289973,0.002645,12.514494,1.47509,1.271827,4.680677,-7.725468,-2.616647,-6.282593,1
-5.340749,-1.146976,16.169256,-4.955193,17.623811,2.369138,6.670951,7.773184,-15.090929,1.94865,-7.044093,1
-4.906298,-14.476689,12.375984,7.952107,7.688646,-9.147047,-10.752599,18.454457,6.431248,-7.399643,-9.484567,0
1.179533,-6.890295,3.932646,5.238707,10.189802,-11.860255,-14.380197,5.247091,6.64259,-0.552479,-4.994331,1
-1.027262,-3.154316,13.395781,-4.04329,11.132948,-1.533274,7.289378,5.133043,-11.996954,3.385182,-3.579389,1
-4.587837,-1.939871,2.678185,4.220218,10.928235,-5.133922,-0.110977,7.65216,-5.261787,1.680976,-9.039209,0
-3.292391,1.998627,5.37456,-1.154118,21.237493,-2.013731,-0.276181,0.697921,-10.491543,7.312833,-7.56193,0
2.761843,-5.125768,6.596842,4.230546,5.542969,3.017806,-1.474538,10.489094,-3.603114,-2.736807,-7.231373,0
-5.95785,-2.377457,3.926361,4.159813,23.257472,-9.462183,-14.065303,3.402482,-0.334267,2.530194,-7.414787,0
6.542831,-11.751671,9.235752,4.923328,4.82681,-10.981265,-16.325237,14.666658,9.382324,-9.342193,-4.248843,0
-1.00281,-3.20121,3.497477,3.218185,6.818586,-1.231506,-3.118346,6.17522,-1.801406,-3.968624,-4.346471,1
-4.073213,-2.248342,14.094005,0.07762,15.798104,5.128037,9.896895,10.662136,-13.649434,-5.080066,-13.011033,1
-3.71486,-0.234629,3.116498,4.887683,6.026627,1.062276,3.478089,5.996146,-7.767147,1.062867,-7.101807,0
-0.419903,-4.58783,5.915259,-0.083985,8.287823,-1.089723,2.384848,0.534657,-5.811002,-0.638639,-5.265017,1
-3.26998,-4.244624,11.024411,2.037846,20.123563,-5.114274,-4.38812,9.83188,-6.450279,1.871165,-9.816942,0
-4.123452,-1.162803,1.402186,-0.498426,13.543749,0.380308,0.326476,6.134908,-8.352259,0.153263,-4.90466,0
6.942611,-5.573066,5.492982,1.27522,6.49165,1.534769,1.514332,5.984891,-9.44932,-1.766291,-7.929582,0
-3.758867,-0.361221,5.822775,-2.339544,16.958054,-0.502696,0.986717,3.093397,-11.481593,-0.722981,-7.625975,0
-2.370502,-1.47422,5.348745,0.591284,14.793217,-1.939422,-4.05283,2.676183,-5.673491,2.950331,-4.984278,1
-2.841416,-3.942561,10.339643,-0.745602,12.442657,-0.562534,4.382997,2.678043,-10.425367,3.084252,-5.568441,1
-2.44811,-6.770003,5.557093,4.170826,16.740392,-11.109014,-15.918717,8.107758,5.390589,-0.049641,-7.658884,0
1.628976,-12.568922,6.502175,8.130913,3.383471,-5.73077,-12.690742,6.388398,7.3204,-6.793005,-6.431739,1
1.446449,-8.388727,6.827581,5.660461,9.165896,-7.178043,-12.258595,8.360426,3.197265,-2.690217,-5.232159,0
-1.454105,0.238894,6.380394,-0.768861,10.060681,2.238176,5.231217,8.226207,-12.206446,-1.761572,-6.456664,0
4.972925,-8.841065,9.367961,2.974211,8.285195,-8.334518,-7.377573,11.664773,2.566459,-5.951758,-7.737061,0
-0.448041,-2.703066,12.69179,-1.748356,14.767219,-2.327501,1.93404,6.818959,-12.679023,3.919606,-4.240995,0
-1.916933,-5.787593,15.224545,-1.811289,18.670639,-1.307542,-0.09266,13.666714,-9.588273,-3.634994,-9.722252,1
-3.775134,-1.334055,1.700789,4.571478,23.148702,-13.095724,-16.02857,2.03475,3.81579,2.92755,-8.993916,0
-2.218766,-8.062471,5.55921,-1.672256,13.538987,3.170651,5.032888,7.097491,-9.390087,-2.789515,-10.464401,1
-3.296391,2.960206,4.650611,-4.567603,23.262612,-3.465595,-1.409337,2.025593,-13.510684,3.234467,-6.379222,0
-6.499367,0.504669,9.308113,2.561586,17.554733,0.609286,2.648741,7.779508,-10.058807,0.88066,-9.450246,0
-3.787085,-6.783069,7.673751,6.458072,4.518023,0.237714,0.680572,12.187425,-2.564425,-1.192744,-7.939229,1
-1.470463,-0.395736,4.978639,1.849828,9.350036,2.30371,3.126051,6.715317,-11.046039,-0.536597,-6.532733,0
-3.18325,-5.094321,17.888635,-1.251747,17.78033,-1.686156,1.296624,19.630656,-9.182792,-9.026293,-9.97416,0
-7.203164,-3.60681,6.60897,4.432374,22.291232,-13.242481,-25.651661,6.788417,9.994633,2.724849,-4.01153,0
-2.514399,-2.822124,22.556636,-5.532101,27.481646,7.193706,12.485881,18.808192,-24.899686,-1.902925,-15.095572,1
3.486966,-12.11613,22.048161,-5.092597,16.213954,0.23228,8.437325,26.731295,-19.433576,-10.409429,-16.096266,0
1.496912,-3.974535,1.005412,4.322869,8.164521,-7.008081,-10.988853,4.788472,3.015039,-3.141479,-2.689403,0
-0.354204,-4.697714,6.650656,1.846015,17.019097,-6.651209,-10.404069,4.899988,-2.088326,1.067877,-5.728507,1
3.4423,-8.309377,5.192465,-0.226434,17.469455,-11.049961,-16.595649,9.391899,3.59198,-3.569758,-6.268683,0
-3.870673,-2.25377,10.694156,-2.207294,26.918809,-8.569934,-6.54833,7.360807,-7.312626,3.322839,-9.263812,0
-9.682261,-3.382253,5.634292,5.170655,18.317095,-4.946709,-7.669769,9.987178,-2.63792,1.270274,-7.822069,0
-1.8899,-3.061353,2.936939,-0.021483,8.495029,-0.162094,-1.297309,2.384809,-3.861974,0.33797,-4.139057,1
-5.105355,-5.854707,7.902809,3.466569,15.844102,-7.084747,-10.016785,10.652368,1.688005,-0.320409,-8.571286,0
0.267521,-9.602468,7.100021,4.50321,19.924308,-15.294838,-22.561781,6.525357,6.05171,-0.982624,-5.753098,1
-0.781411,2.589798,8.44973,-6.082253,26.209826,-1.748823,2.050946,5.990253,-18.222393,1.882152,-8.768133,0
-4.44809,-3.334247,10.770556,4.672321,18.703855,-4.783308,-4.402955,14.509448,-3.707853,-1.83898,-11.351336,0
1.616651,-3.85134,7.307182,4.391562,15.424748,-4.745608,-10.552394,7.516953,-1.565213,-3.43318,-6.429842,0
-9.713589,-1.687273,8.786306,6.94108,9.214997,4.688585,-0.618308,16.52397,-5.239541,-1.708677,-9.792632,0
-5.506052,-4.00521,9.520067,6.246324,16.532637,-6.82398,-7.779242,11.420945,-1.578358,-1.440372,-8.512124,0
-3.410231,-14.418711,-1.903742,6.167479,10.95309,-13.940614,-16.502144,7.32821,2.708773,1.501465,-8.721156,0
-6.746758,2.852014,9.389654,1.161152,13.912568,2.656674,5.402731,10.19021,-9.896719,0.244595,-7.404604,0
2.307353,-7.656174,15.045119,0.126739,10.994916,4.833021,7.840776,16.705886,-15.76249,-4.851022,-12.336818,0
-6.158702,-0.100489,17.061596,-9.126938,27.677908,1.330329,7.08704,11.758912,-18.370598,-0.242254,-10.311458,1
-5.73662,3.752513,0.680738,1.914775,13.330003,-4.070621,-3.220998,-0.710768,-2.881187,3.93459,-3.586725,0
-0.693583,2.300601,7.54634,-5.191647,24.902803,0.903491,2.007101,8.022723,-17.318706,1.001941,-10.084187,0
7.450128,-12.44752,7.382555,5.486285,13.529725,-15.916383,-12.775288,4.355155,1.693237,0.673275,-11.2018,1
-4.198863,-2.026618,13.017032,-9.03016,29.682165,0.7427,6.045323,9.597725,-22.356077,2.403266,-12.296288,0
-2.672495,-5.206226,9.296698,-1.452039,19.013629,-4.939181,-5.52998,9.577315,-5.932216,-0.513626,-7.035074,0
4.527338,-4.671268,8.942258,-3.526186,10.442581,-1.783729,1.954668,10.708518,-9.843405,-3.465818,-7.238185,0
-2.26768,-6.516738,4.044884,6.079386,15.608348,-10.607619,-16.928201,7.11088,3.802695,-2.32942,-4.893923,0
0.711159,1.116279,9.486198,-6.651166,25.933104,-2.175243,-0.036553,2.755071,-12.856809,-2.247489,-8.57513,1
1.762684,-3.02368,1.355349,3.959009,1.481734,-2.289311,-3.08563,5.657155,-1.753884,-3.674759,-3.463483,0
1.718112,-4.058852,6.526915,1.925503,9.974401,1.572677,-2.456442,2.271958,-3.340929,-6.802003,-7.56643,1
3.280557,-13.823737,9.409707,4.420924,8.161087,-6.354452,-11.676539,6.446924,5.141692,-9.520706,-8.7708,1
1.30688,-8.530302,26.808388,0.06205,22.979452,6.353113,9.793244,28.264469,-22.110246,-6.308594,-17.147856,0
-1.64077,-5.76558,15.228556,1.916221,10.688464,4.007504,5.120404,16.793412,-10.76126,-3.864717,-9.49424,0
-2.203523,-6.487623,4.484675,4.154005,16.631858,-6.121912,-11.814201,2.897743,-0.072985,-3.225419,-7.261124,1
1.645093,-6.469169,8.424316,-0.914784,25.757988,-11.226021,-11.246201,6.859935,-4.042279,0.907683,-10.056012,0
0.351936,-0.792081,17.453855,-6.060475,7.840713,-0.333935,9.939003,9.26493,-13.762556,1.529989,-1.512618,0
-2.114055,3.590235,6.71057,-4.047918,16.981585,-0.726879,1.999096,5.12283,-10.09242,-0.517767,-4.441171,0
-2.0073,-4.358003,9.246461,-2.658542,13.086994,1.089175,8.658978,10.042171,-16.699578,0.701476,-12.279055,0
-1.145141,-2.34093,3.970865,-1.954082,14.197158,-1.384378,-2.095718,2.006382,-6.335849,1.386701,-5.161585,1
-6.425864,-13.025413,11.702938,0.44091,17.725088,2.598437,2.66741,20.349026,-12.7204,-3.817288,-12.830449,1
-3.920931,2.334439,4.983094,-2.494753,23.584696,-2.323582,-1.624305,2.278016,-14.250634,4.102183,-7.331971,0
2.210896,-8.499145,12.119561,1.555437,10.692932,1.386457,-1.694684,14.215362,-4.493565,-7.120202,-10.470949,0
-2.021055,-6.633976,10.691135,5.254467,13.160192,-6.210495,-6.280059,11.934809,-0.254412,-6.130203,-9.574886,1
-7.851673,1.415413,12.1801,-3.024476,27.724495,1.753785,3.628451,10.722984,-17.817168,1.746657,-9.833922,1
-1.382635,-0.684933,4.075249,2.740435,8.043013,4.956024,3.082206,8.747787,-10.142352,-1.416807,-7.848787,0
4.330373,-10.855381,5.678908,4.134043,7.570679,-1.272326,-5.082687,8.744998,-2.320573,-4.633351,-8.163548,1
-2.370375,-0.975842,3.973092,-4.126372,21.314488,-3.698024,-4.470896,-0.212269,-7.938146,3.706091,-5.561204,1
6.699187,-9.010686,10.122531,0.305997,14.743557,-5.065364,-7.481079,7.078229,-2.847946,-5.892739,-8.9998,1
-4.136269,1.321317,3.980815,-4.019347,25.19453,-2.239054,-3.216461,-0.783321,-11.781629,7.342018,-5.999224,1
-7.353011,2.264632,9.072929,1.416839,20.744756,-0.493997,2.003292,7.576926,-11.320692,2.929519,-8.887152,0
0.72342,-1.757471,16.554402,-5.08281,17.814302,-2.456787,4.112677,7.41352,-14.762972,1.834041,-5.365156,0
-3.524048,-6.955582,11.354487,-1.202002,25.921459,-13.306473,-10.512008,4.819786,-5.312368,4.236514,-9.543957,0
-3.695068,-11.646208,6.027122,8.084563,7.282127,-10.237738,-4.762376,7.703322,6.61417,-2.542954,-9.97317,1
0.753469,-2.05207,8.276718,-1.903947,25.039412,-6.994426,-7.706803,8.582008,-8.167879,-1.342663,-7.497706,0
-1.856009,-7.313183,17.648365,-5.982168,13.383003,-1.383907,9.342669,7.997104,-15.251715,4.672313,-6.423516,1
2.674015,-4.836571,7.500233,3.339939,6.849992,0.365493,-1.430693,8.456624,-4.506801,-1.856597,-5.91532,1
-3.173716,-5.775444,13.20528,4.207804,18.148396,-5.155089,-7.564208,15.263874,-4.381861,-4.889577,-8.63816,0
-1.076264,-8.179604,3.19508,7.315339,11.181758,-11.714854,-16.501901,1.227844,9.140065,-5.208835,-6.971064,1
-3.656782,-3.781382,9.860291,5.795107,10.164242,2.636197,0.45576,17.510241,-8.214248,-2.87646,-10.120431,0
1.607819,-2.346176,28.05802,-8.651746,19.09275,4.864074,17.910227,17.856558,-26.661373,-0.253384,-9.203148,0
-2.448068,-0.244523,16.098547,-5.92453,15.274558,-2.485694,6.678303,4.960331,-16.25129,6.198126,-2.80867,0
-0.871633,-0.767458,9.426117,-2.430535,13.116883,2.35434,4.425881,7.909267,-10.91338,0.043661,-6.322956,0
3.738232,-4.78144,17.12764,-3.607387,12.329895,0.63452,5.36078,6.49633,-11.840317,-3.170694,-6.548852,1
1.411302,-6.212217,18.680219,-5.489972,14.514358,7.65953,13.105736,22.7839,-19.614071,-7.765312,-14.510619,0
-1.002029,-7.876247,9.530397,1.140902,11.078719,-2.293467,-3.301079,11.258998,-3.602132,-4.108745,-7.331756,0
1.487401,-1.065223,14.587633,-7.532445,30.070485,-1.324204,1.659722,8.621224,-17.665926,0.837517,-10.915157,1
-3.351212,-13.628808,-0.796825,1.101694,17.634375,-11.608582,-7.817924,4.713872,3.343924,-1.705739,-10.663421,0
0.416313,-3.028944,6.378958,2.27917,8.633129,0.69437,-0.89261,5.995507,-5.47687,0.133413,-5.340775,1
-6.638085,-0.450742,22.961618,-9.044151,30.636499,3.186652,11.754499,12.70327,-26.802118,6.301384,-11.099115,0
1.438716,-8.550012,6.994199,5.800688,14.128972,-9.998082,-13.041618,5.192504,4.428356,-6.561151,-9.359975,1
-1.295947,-3.476289,5.524414,1.871489,6.952027,3.349588,2.709002,5.622809,-5.929484,-5.438636,-6.712481,1
4.483796,-10.371407,7.791776,3.992447,15.633001,-9.555669,-14.613245,10.44405,0.870914,-2.997903,-7.347831,0
1.732931,-7.531855,24.695568,-13.180308,35.525484,-5.00591,7.024271,21.663724,-29.411716,-1.352889,-16.873778,0
1.954345,-11.63786,8.735475,4.477461,12.700043,-12.714658,-18.227714,9.717929,7.221388,-5.802718,-5.97371,1
-3.93467,-3.986197,12.129073,-3.807012,22.65282,-1.808704,4.682428,13.237083,-16.459156,1.795966,-12.562035,0
0.346479,-6.116488,1.156722,1.691547,20.745315,-15.095753,-18.486881,-0.631352,4.470143,2.974517,-5.91374,0
5.050543,-16.01668,25.178639,-0.559216,13.494897,-0.279436,6.282771,33.726456,-17.614207,-12.825088,-17.574005,0
-9.510311,2.882639,0.594316,1.995824,24.303051,-4.906931,-4.277254,-0.623025,-8.197772,8.237692,-11.015297,0
4.137902,-6.061449,6.053199,0.805608,8.155261,-0.978988,-3.013354,2.729988,-2.592979,-3.928628,-6.489569,1
0.116249,-4.125217,4.163671,-0.481354,11.495769,0.56022,1.092305,4.113372,-9.479374,-3.824776,-8.320691,0
-3.97904,-6.583817,24.837537,-2.492644,34.931693,-0.334712,1.357951,22.246716,-20.661842,-1.39411,-16.386498,0
-0.450226,-1.936106,4.048681,2.052825,18.469736,-0.580016,-1.177287,1.230769,-9.763374,5.851885,-9.342602,1
1.140427,0.219995,7.07961,-2.602019,8.323396,2.187524,7.022953,9.814008,-12.338073,-3.899946,-6.126824,0
-6.290466,2.086773,7.418385,-2.377932,22.32047,0.280446,2.162775,5.44352,-16.111572,3.112063,-8.196009,0
-5.999965,0.721662,13.273064,-2.432297,19.291832,3.312735,6.298751,11.411759,-14.458687,-2.57664,-8.792462,0
1.185032,1.040509,7.704694,1.123006,13.762621,2.663393,2.832499,7.54481,-11.415118,-0.966392,-6.715809,0
-2.010938,-3.9235,7.077287,-4.6578,13.171206,-7.855108,-4.697996,1.854805,-4.211224,4.164191,-1.433669,1
-0.084509,-8.898746,11.397478,3.399237,10.23141,-2.946438,-2.236804,10.187202,-1.924672,-5.143127,-10.553476,1
-2.103632,-3.271414,1.080103,1.82739,20.429983,-15.692718,-18.899216,-1.93554,5.43648,4.887311,-4.075931,0
-5.898438,-4.921112,2.856345,7.20377,19.024797,-10.141976,-17.738182,3.030664,5.751251,-0.210213,-8.367449,0
1.368217,-1.951052,6.265536,0.051926,6.794086,-1.170635,-0.402507,10.560432,-5.83105,-5.198562,-4.974872,0
1.580379,-10.150563,4.885362,2.142711,15.285632,-4.345265,-9.18091,4.149156,-2.323507,-2.319032,-8.636558,1
-1.330834,-2.580814,6.715419,2.667675,4.403915,4.176053,3.727159,5.621876,-5.106938,-6.072228,-6.193882,1
-1.362201,-2.71335,10.132727,-0.766051,5.310141,-1.504232,2.320906,1.645662,-6.256793,1.165377,-1.688494,1
1.974249,-5.121864,6.877227,4.461027,10.275683,-7.320205,-10.426687,9.917076,1.78039,-5.652692,-4.716758,0
0.607388,-5.114437,4.086204,6.670369,9.201855,-4.35829,0.836397,7.78473,-6.973108,3.147809,-9.720816,1
1.833997,-4.566483,24.61929,-4.32862,22.278799,10.147645,16.431144,23.228189,-26.108741,-5.217371,-16.208185,1
0.700025,-5.568273,9.494072,0.977296,16.707791,-8.476449,-12.294811,9.403329,1.396632,-7.326905,-6.254365,1
3.157361,-6.576711,7.379192,1.69349,7.890266,-3.165158,-3.819076,10.592276,-1.362085,-8.903088,-6.382205,1
-4.534329,-7.63778,15.828201,-0.421522,17.022772,-1.794883,5.088257,15.536832,-9.381981,-1.367055,-11.989198,1
2.074542,-1.556738,13.993931,-8.308841,25.196796,0.941813,8.791394,5.114549,-23.709908,4.568441,-10.99264,1
-1.312633,-1.083311,5.247696,-2.634909,20.589306,-0.044409,-0.994244,1.259484,-11.39132,4.022502,-7.185228,1
0.448008,-9.067209,7.621564,4.800508,12.89116,-4.896932,-12.325661,8.245662,3.498246,-9.176158,-9.338198,1
-3.526236,-17.215858,5.828919,8.617412,1.725981,-14.47812,-16.297366,7.0185,10.550244,1.743014,-3.099701,1
-1.91022,-2.479865,20.430572,-0.818858,16.166467,8.784317,22.007615,22.820939,-25.058064,-5.329426,-19.037957,0
-9.376587,4.756076,1.223438,-3.737215,22.173229,-4.302975,-2.149514,1.169335,-8.745356,5.270062,-6.94246,0
2.055034,-0.084824,9.341632,-0.350938,11.283244,3.701142,5.583114,9.258282,-11.313639,-4.240225,-7.202834,1
0.645221,-8.170143,0.038094,5.669487,2.550139,-10.386133,-10.264685,0.854612,5.168357,2.910193,-3.124611,0
-0.531429,-1.858353,6.229119,-1.076211,18.14004,-2.707193,2.472827,-1.742813,-14.064219,8.604927,-9.128307,1
-6.148971,3.130176,4.522708,-2.075589,20.971933,-3.630551,0.832899,3.069735,-12.132148,4.476672,-7.824975,0
0.61129,-5.765577,13.717621,0.625466,13.266939,-3.824232,-2.797202,16.180939,-4.3533,-9.225174,-7.967029,0
-3.215735,-2.665149,4.44706,-1.497082,15.34875,-0.069387,2.298723,-0.614969,-9.947728,5.620071,-6.542184,1
6.606775,-7.962538,11.755128,2.967285,13.152446,-2.16611,-6.340557,12.252313,-4.457575,-4.734524,-8.871108,1
-0.353147,-7.76616,11.590329,4.302868,22.121075,-10.408561,-5.056474,16.611541,-10.507144,-1.085904,-16.004548,0
-3.581948,-1.142377,3.153379,2.280386,8.775281,-3.551656,-2.694098,2.444139,-1.12055,2.908949,-4.467395,1
1.440251,-8.238478,12.193251,3.218279,9.633788,-2.187144,-0.513759,12.564394,-3.524035,-5.138056,-10.480085,1
1.272537,-8.110877,5.894262,-0.28787,17.544942,-10.293628,-15.490493,10.05454,3.097299,-3.429489,-6.389247,0
9.108023,-12.710562,8.565218,4.666284,5.857626,-6.668677,-11.225803,8.775354,4.338002,-9.293575,-7.626773,1
-1.481447,-2.651386,22.223411,-6.880854,24.787118,6.822908,13.492575,19.295319,-23.625637,-3.543771,-14.009616,1
-1.313043,-2.337757,23.907224,-10.492836,27.033058,-0.705072,9.404397,12.816241,-23.409234,4.824224,-8.760755,0
0.820595,-6.000534,7.30077,5.906761,14.974719,-9.140861,-14.339959,9.311293,1.813889,-3.958068,-5.887556,0
-9.782349,-8.125261,6.910928,-2.356838,20.46783,-2.009747,14.487478,5.374628,-15.402365,5.902675,-14.269778,0
1.821116,-10.78864,10.643057,-1.911867,13.597794,-4.20281,-2.783733,1.877142,-3.277153,-2.550469,-8.212272,1
3.901218,-12.157686,20.926716,-1.109713,8.973944,-7.14553,0.799506,8.702773,-11.276833,2.624035,-4.489073,1
1.018404,-4.045144,6.719599,1.903276,10.226982,2.848846,2.680537,5.465535,-10.802455,-4.088181,-9.510958,1
-1.639436,-4.197567,8.307073,-0.380806,8.368881,0.646737,4.160558,3.535669,-6.159196,-1.9794,-5.441897,1
-6.791698,-0.43032,6.926208,-0.339165,15.454297,3.295175,5.416678,9.065294,-15.292401,0.793404,-8.302347,0
-0.923464,-14.401239,20.691797,-7.386564,12.622695,-11.898213,1.246932,6.885597,-7.13895,8.525715,-1.532848,1
1.295532,-0.580824,7.255013,-3.257954,16.895721,1.280789,4.991419,9.688937,-16.374443,-1.349906,-8.6207,0
-3.509674,-1.973711,9.80687,-2.79549,14.964077,-0.151282,4.613581,4.356851,-9.855537,0.485329,-5.888689,1
-3.574623,-4.37283,18.651692,2.776258,24.600703,0.323476,1.301108,23.069139,-13.027226,-4.469073,-15.736451,0
1.112077,-4.761834,6.548865,-0.656081,20.442742,-3.984981,-6.553757,4.222838,-7.272056,1.366917,-7.79625,1
0.12142,0.666857,12.322279,-4.436253,13.957832,4.448214,9.491108,14.969707,-17.155189,-4.556033,-8.590962,0
-3.665588,-1.469427,3.05926,4.450688,11.810125,-0.151879,-0.487984,2.811739,-5.225945,0.483394,-7.817057,1
2.406548,-3.34713,14.973315,-4.358032,25.626266,-2.716548,0.252289,8.839829,-16.587797,3.219686,-9.717038,0
7.491489,-5.269244,9.136075,-1.35392,7.302728,-0.946174,0.42305,9.616156,-5.110466,-5.862814,-6.218353,1
-0.605911,-7.94274,3.398563,8.660286,12.145277,-13.087211,-15.371504,1.97047,9.073506,-3.831298,-9.185575,1
0.802777,-3.49366,22.566884,-2.371156,26.614288,5.924252,17.035016,24.150668,-26.386516,-0.055447,-19.703389,1
0.125908,-2.888923,14.428964,-5.251792,14.462634,-1.984343,7.282695,5.494166,-13.93673,3.660784,-4.468711,1
1.342188,-5.056014,23.490293,-5.496415,20.181893,9.017553,15.714793,21.338124,-23.235328,-6.863288,-15.19562,1
-7.266287,-0.308619,14.830883,-4.678896,26.973539,-0.29664,5.327228,9.889974,-15.871075,2.857787,-11.845923,1
-9.23628,0.336046,13.799184,-4.918588,28.388741,-1.388002,3.750459,8.049751,-14.999498,4.128446,-11.223014,1
-3.479531,-2.404579,16.552038,-3.141659,29.78418,-4.00194,-10.545833,14.992001,-7.769605,-0.415964,-8.603474,0
4.867469,-6.059335,6.467387,4.445704,6.928463,-3.800707,-6.802967,7.678262,0.581449,-7.678844,-5.952318,1
-5.960816,1.347908,9.183527,-5.656868,28.29272,0.990384,2.454134,4.506619,-17.482699,6.270241,-8.629264,0
-0.793817,-0.054212,12.488824,-4.191144,25.192212,-2.126492,2.949763,9.178572,-14.580721,2.939579,-10.654723,1
-3.559357,2.797161,10.885765,-6.689529,27.318044,0.08399,5.0463,8.416206,-20.61743,1.665161,-9.765377,0
-5.010048,1.538206,3.785681,-0.354249,13.192411,0.490807,0.779339,4.653941,-7.775365,0.432338,-4.133875,0
0.901864,-0.350218,8.308449,0.857565,7.953558,4.15221,5.589798,8.897159,-9.373863,-4.515827,-6.313512,0
0.798164,-6.447869,4.617098,1.337978,10.687648,-2.042939,-2.953708,7.249638,-7.434142,0.255522,-7.273371,0
2.194023,-2.137784,7.079659,-1.002182,11.64073,-0.898712,-0.684326,6.104207,-6.676696,-0.458701,-5.277347,1
0.612439,-4.486063,4.111291,4.767176,10.658155,-9.488046,-13.893654,6.31354,4.552324,-4.024775,-3.217169,0
0.589162,-2.334351,6.607463,7.168184,9.399637,-0.706502,1.907529,7.115221,-4.905565,-1.260199,-10.843631,0
